reduced_dim_0,reduced_dim_1,reduced_dim_2,reduced_dim_3,reduced_dim_4,reduced_dim_5,reduced_dim_6,reduced_dim_7,reduced_dim_8,reduced_dim_9,reduced_dim_10,reduced_dim_11,reduced_dim_12,reduced_dim_13,reduced_dim_14,reduced_dim_15,reduced_dim_16,reduced_dim_17,reduced_dim_18,reduced_dim_19,reduced_dim_20,reduced_dim_21,reduced_dim_22,reduced_dim_23,reduced_dim_24,reduced_dim_25,reduced_dim_26,reduced_dim_27,reduced_dim_28,reduced_dim_29,label
3.7499435,6.2568903,2.619003,4.7952294,4.2018914,6.806076,5.0248213,3.0615072,5.35063,3.5517485,3.5329688,6.858183,4.910848,5.852277,6.013299,6.833639,5.255585,5.803728,4.6938176,6.1116343,5.3251047,5.3915544,4.8988347,6.5035768,4.263061,5.6468325,4.9124317,6.629835,5.22915,4.657493,6
6.805266,8.530992,7.1648464,6.2518663,3.4656773,5.2348213,5.203688,2.5400548,5.8138347,4.5067916,3.2625728,7.5624604,4.978684,5.952619,5.6150517,6.7867813,4.8239045,5.7745986,4.798295,6.2564716,5.0828257,5.197463,4.672717,6.5704513,4.2193947,5.31641,4.8667526,6.726205,5.264345,4.700639,3
3.9771795,6.583502,3.035664,4.826582,4.6378946,6.8022532,5.000093,3.2989817,5.387479,3.6847858,3.4569316,6.891029,4.96657,5.85145,5.9612265,6.781534,5.1694407,5.8009496,4.7397547,6.116705,5.307506,5.3590693,4.8064284,6.498812,4.231417,5.6154323,4.9285135,6.594378,5.290142,4.6661935,6
11.597493,4.5991,6.789186,4.2899847,4.8301086,6.384341,4.735312,2.9347932,5.0095406,3.8272269,3.3878098,7.0421515,5.040249,5.779249,5.665475,6.8113837,4.825557,5.7489834,4.7071753,6.249752,5.1795306,5.398981,4.7964783,6.539494,4.2958794,5.3989787,4.834384,6.6643963,5.2313323,4.7136664,9
11.676258,4.290879,6.823709,4.554622,4.2377453,6.0523963,4.7712607,2.685068,5.2324185,3.9791188,3.388503,7.178119,5.008582,5.8273864,5.655582,6.837897,4.8099456,5.785452,4.702927,6.273466,5.1414285,5.3957863,4.8189507,6.6088552,4.323795,5.392396,4.8194504,6.682208,5.215775,4.7117305,9
11.627149,2.5417113,6.0749693,4.4590735,2.641622,5.7207847,5.2854347,2.4930983,5.746984,4.059961,3.3624678,7.555646,4.9880567,5.8865623,5.7111006,6.9210835,4.742733,5.8894777,4.676192,6.193152,5.0276637,5.310259,4.8885293,6.653008,4.4439335,5.3473334,4.788661,6.710617,5.1381927,4.7290998,4
7.9974484,8.3876,6.701855,6.3258314,3.9054701,6.0813556,4.952538,2.48801,5.2168565,4.02341,3.3530686,7.159461,4.9112024,5.809802,5.5892,6.8045354,4.9540734,5.761721,4.763101,6.296244,5.1711545,5.3024445,4.7246065,6.554711,4.1895328,5.3520265,4.860937,6.735639,5.210483,4.6785235,8
3.7510698,6.3580112,2.701914,4.895597,4.586047,6.9467397,5.0193396,3.3858728,5.4080687,3.688491,3.4308162,6.8838897,4.971713,5.8171554,5.984457,6.769496,5.1917624,5.826173,4.7546673,6.098133,5.3049655,5.3587494,4.8021674,6.49328,4.244471,5.602266,4.9223723,6.577027,5.2883053,4.664586,6
4.0318294,6.707106,2.9914246,4.6897655,4.918028,6.9197397,4.9707084,3.4548094,5.375015,3.7013228,3.4307685,6.854438,4.996646,5.841108,5.966833,6.760634,5.1537113,5.805478,4.7562056,6.108274,5.313203,5.348987,4.768691,6.4951196,4.214696,5.625683,4.9319253,6.573325,5.3138604,4.665059,6
10.007465,8.076931,6.4296637,2.3611906,4.395684,5.4913116,5.034507,2.839475,5.4864063,4.237826,3.4742398,7.2656093,5.097623,5.868489,5.771814,6.8135796,4.828829,5.7186103,4.641888,6.1639194,5.1214204,5.270306,4.69449,6.4692297,4.263965,5.3702703,4.7656755,6.7354794,5.1964936,4.708829,1
11.449751,2.9263606,6.5202713,5.003531,2.9951973,5.6364217,4.986761,2.3960955,5.701907,4.180995,3.3632207,7.4767785,4.971081,5.9120936,5.6749988,6.8789983,4.755897,5.8766017,4.7145834,6.2753525,5.0728626,5.382077,4.883801,6.7130747,4.400835,5.376157,4.811897,6.687532,5.189311,4.7161403,9
6.981633,6.2385454,6.747476,5.936408,5.2209964,6.6841636,4.9841833,4.0770307,5.5195007,4.4377027,3.0239906,7.3232145,5.1879725,5.854702,5.6644344,6.6064568,4.8024616,5.7946916,4.8892655,6.1116843,5.156274,5.2639685,4.6113243,6.412081,4.2748,5.340981,5.014104,6.4989586,5.3967333,4.6543155,5
8.791621,7.6660876,7.708759,3.1030483,5.925787,5.1577983,4.7057357,2.5981772,5.2036057,4.094561,3.5081642,7.1175756,5.0838985,5.912302,5.6663322,6.761035,4.7212214,5.5869923,4.745643,6.280656,5.225966,5.3091245,4.6658435,6.457463,4.1010737,5.3905997,4.8088965,6.708037,5.3126054,4.7737713,2
3.613721,6.4807053,3.0922666,4.9323153,4.6198564,6.719479,5.0050473,3.2799776,5.4026647,3.6763895,3.468963,6.907245,4.9598947,5.862344,5.9543786,6.7790337,5.161563,5.791737,4.7405953,6.1208763,5.307326,5.363403,4.8078923,6.5005755,4.2300644,5.6139574,4.93331,6.5925283,5.3004713,4.6736093,6
6.805142,8.240121,7.057183,5.750596,3.738147,5.2628827,5.2075615,2.770515,5.863571,4.5552115,3.2504191,7.5714393,5.0289283,5.9637585,5.6528435,6.76664,4.8008847,5.771652,4.797488,6.2203255,5.083743,5.1939483,4.6592317,6.5427213,4.2353153,5.3263288,4.872938,6.697229,5.2859674,4.703148,3
11.62922,3.4704177,6.0421853,4.337723,3.068148,6.045851,5.247584,2.7127237,5.4925637,3.9390626,3.3524911,7.419077,4.9958076,5.832082,5.7080226,6.913472,4.804757,5.8653684,4.6637125,6.1796794,5.0494766,5.313381,4.862255,6.6034102,4.421109,5.365198,4.803832,6.7163954,5.1490054,4.708522,4
11.518151,3.2918403,6.686457,4.605079,3.1718569,5.4487414,4.9789376,2.3323326,5.707919,4.204541,3.3923676,7.4707117,4.9848247,5.9194274,5.6744895,6.879365,4.7363787,5.8466463,4.701532,6.268847,5.071033,5.358714,4.859917,6.6894407,4.382564,5.3643055,4.790939,6.698279,5.1821856,4.731,9
10.158326,8.492382,6.2264714,2.4688256,4.727269,5.909724,4.9534936,2.9159112,5.2395563,4.073588,3.4790916,7.0865235,5.072126,5.800495,5.7600617,6.8092656,4.908167,5.7134085,4.6423745,6.178885,5.1616836,5.297204,4.6931343,6.446854,4.2425556,5.37914,4.7754717,6.7388763,5.1801147,4.6923246,1
2.0096867,6.012842,6.4703293,5.546183,5.356557,5.542863,5.0304694,3.1149457,5.528519,3.9853897,3.436776,7.253328,4.994477,5.898291,5.673172,6.654052,4.822207,5.704229,4.8287463,6.2124724,5.210578,5.358611,4.6744404,6.4618278,4.2103324,5.346038,4.97168,6.5438824,5.470045,4.8087,0
11.645756,3.714582,6.3164554,4.748332,3.751652,6.3421354,4.9842415,2.84241,5.25909,3.8836644,3.3438532,7.2419434,5.0026903,5.801884,5.680544,6.863353,4.8315578,5.8352137,4.6952853,6.225209,5.112179,5.376436,4.8499656,6.5994744,4.377388,5.389777,4.8342085,6.681797,5.193567,4.697975,4
7.977712,6.930375,8.564559,3.0834408,7.019687,4.8621936,4.4999576,2.616007,5.0852995,4.0207424,3.536473,7.0762463,5.1104283,5.96127,5.6138945,6.7171745,4.5947266,5.5038853,4.809208,6.3326263,5.2790103,5.3497896,4.6485634,6.4447927,4.0338607,5.397517,4.8352365,6.6596646,5.414664,4.8341436,2
8.212653,8.185255,6.8559694,6.573194,4.1689854,6.315085,4.8780074,2.6190743,5.1027303,3.9851718,3.317489,7.1000648,4.9244227,5.7872815,5.5656857,6.781558,4.948123,5.756533,4.7834644,6.3008943,5.18625,5.317744,4.71576,6.5399394,4.1809993,5.348832,4.88083,6.713351,5.226123,4.673776,8
7.2925487,6.873841,6.3221664,6.0719895,4.1715546,6.342983,5.100595,3.3936942,5.5825267,4.337399,3.1646998,7.355184,5.061834,5.8570604,5.6726656,6.720887,4.8860483,5.824655,4.811009,6.165543,5.1292214,5.2622,4.6850934,6.504099,4.2878757,5.3517714,4.9361176,6.611583,5.2893844,4.653672,5
11.577989,3.2526782,6.0891895,4.3454337,2.8717644,5.8441257,5.2658944,2.593444,5.6179247,4.0132437,3.3601108,7.4867163,4.9907327,5.861162,5.708424,6.9187407,4.7793875,5.8736067,4.6667037,6.187008,5.036825,5.307569,4.8689165,6.6266694,4.4277945,5.357393,4.794562,6.71869,5.144307,4.7169456,4
11.78031,2.862742,5.9985585,4.795283,3.2079551,6.344513,5.17082,2.8177707,5.3926625,3.859129,3.3280737,7.355291,4.993591,5.8074374,5.6991725,6.896167,4.8144464,5.876659,4.68444,6.193156,5.073732,5.3514676,4.8828387,6.611315,4.4270277,5.3752594,4.8270874,6.6900196,5.1626644,4.701814,4
11.283018,3.108017,6.094076,4.716092,2.7815452,5.8055654,5.2069287,2.54398,5.687281,4.078844,3.3488033,7.5086823,4.977693,5.883294,5.7048707,6.905833,4.7805,5.8912034,4.6896076,6.2143145,5.0466595,5.3364286,4.8840413,6.6655407,4.4276114,5.3692966,4.810036,6.7043924,5.1627913,4.710074,4
11.893296,3.017849,5.98899,4.725824,3.40389,6.5022383,5.159015,2.913275,5.280804,3.78825,3.326132,7.295895,5.0013123,5.7813582,5.6977553,6.8926725,4.829197,5.8640924,4.6791663,6.1838603,5.0834665,5.350701,4.8740144,6.585058,4.4198074,5.377242,4.830314,6.6894927,5.1629505,4.699118,4
7.8442664,8.160438,6.649976,6.254366,3.7594457,5.985605,5.0206,2.5730486,5.361012,4.12656,3.3228788,7.248797,4.934445,5.8343277,5.6073313,6.800368,4.9321494,5.7787566,4.7660413,6.273176,5.1485677,5.2837963,4.721013,6.5581813,4.2153425,5.3470125,4.8658853,6.7241473,5.2176757,4.676463,8
7.8492727,6.7967625,8.680058,3.1462135,7.166228,4.845515,4.470921,2.6287162,5.0645413,4.007768,3.5322764,7.0719686,5.112711,5.9689074,5.602743,6.708326,4.5762854,5.494693,4.8236575,6.339664,5.287616,5.3556404,4.6482882,6.443714,4.0218124,5.4003396,4.8446445,6.64864,5.43143,4.8412437,2
11.563411,2.4275863,6.051137,4.479113,2.5033486,5.6434593,5.3071833,2.4495256,5.8160844,4.091372,3.361884,7.5956125,4.984065,5.900489,5.7143784,6.9247274,4.7334757,5.899327,4.6789093,6.194991,5.0203433,5.309053,4.895691,6.6667867,4.450998,5.3454914,4.7872787,6.71117,5.1364594,4.7306004,4
6.4371233,7.4525876,6.5387115,6.371547,3.8665826,5.9426875,5.181779,3.1870902,5.7481055,4.4515796,3.1682746,7.4751015,5.0407395,5.9045534,5.657828,6.7279253,4.8624754,5.815579,4.823477,6.183451,5.107708,5.2277236,4.670826,6.52408,4.2694473,5.3359976,4.931711,6.6337705,5.301129,4.6683583,5
11.56984,3.7366154,6.4187756,4.166243,3.4016266,5.7585297,5.094219,2.5704236,5.530891,4.036624,3.387875,7.398388,5.004633,5.8650255,5.695251,6.889826,4.770817,5.831447,4.67634,6.215774,5.071644,5.3292756,4.8441854,6.6166377,4.3845086,5.3653555,4.792678,6.708595,5.1689243,4.7249975,4
6.6290436,8.102017,7.0110717,5.991217,3.692011,5.3459673,5.213558,2.8153276,5.864272,4.5505533,3.2307425,7.572933,5.025215,5.9580054,5.6469197,6.7601805,4.8085704,5.7815046,4.8065577,6.2182937,5.0839977,5.196863,4.661312,6.5451546,4.24079,5.323963,4.885458,6.6874022,5.2906322,4.698382,3
10.037681,7.9712234,6.4140635,2.411327,4.3034678,5.464419,5.051189,2.825567,5.514252,4.2546883,3.4714372,7.286006,5.0962243,5.872384,5.7724476,6.817629,4.8270698,5.725223,4.6390758,6.162018,5.1129713,5.2668858,4.6965156,6.4752746,4.2726507,5.3670926,4.763387,6.737618,5.192963,4.708076,1
6.8767962,8.312278,6.949177,6.576134,3.0749316,5.316477,5.2364297,2.422467,5.81671,4.4581504,3.2634344,7.5707097,4.9402785,5.936554,5.6037955,6.809012,4.8571677,5.8046293,4.7889833,6.266187,5.073668,5.2081785,4.7032557,6.6028996,4.2412605,5.312316,4.865274,6.738576,5.235439,4.6885524,3
6.8308015,7.401043,6.5547056,6.168554,4.0150037,6.020476,5.1449685,3.2274783,5.6857367,4.421082,3.177658,7.432452,5.0506616,5.892658,5.662242,6.7278214,4.8624883,5.8094397,4.815907,6.1814775,5.1152062,5.2360487,4.6706476,6.513995,4.2679276,5.3412104,4.9255877,6.6332183,5.296229,4.667564,5
11.509041,4.192415,6.3044806,4.410325,3.7714982,6.233977,5.0275216,2.8379009,5.281809,3.9070115,3.3570032,7.258268,5.0090375,5.8088408,5.6913385,6.869422,4.833014,5.8253455,4.6834984,6.212489,5.1042023,5.356804,4.8353963,6.5847383,4.3704076,5.38845,4.82509,6.6948667,5.189999,4.699233,4
7.925454,6.48335,8.545883,2.9199681,7.0253925,4.763506,4.5381575,2.6937923,5.1818786,4.0757713,3.522244,7.151772,5.1364584,5.991722,5.6317477,6.7128887,4.5518684,5.513116,4.816857,6.3122077,5.264901,5.346385,4.6509557,6.4462066,4.0584855,5.398757,4.8397903,6.638311,5.4343977,4.8421392,2
10.055666,8.379734,6.650445,2.5869627,5.866874,6.233932,4.698127,3.1467001,4.9084034,3.907262,3.4683702,6.8608375,5.112538,5.766474,5.7355022,6.747073,4.8807144,5.6256437,4.696669,6.2102103,5.2489333,5.3377624,4.656834,6.3852043,4.1474204,5.401752,4.8208284,6.696611,5.2537866,4.713058,1
10.011155,7.8906474,6.3594117,2.525319,3.9887617,5.3805895,5.1122127,2.7639802,5.6057043,4.308167,3.4616296,7.3564706,5.0853295,5.8857946,5.769264,6.831899,4.823702,5.7499795,4.632923,6.1591597,5.086213,5.256183,4.7053065,6.4978995,4.3011518,5.356122,4.756403,6.7443547,5.1808686,4.705463,1
8.827054,7.4851727,7.9350357,3.3425531,6.201634,5.18764,4.597339,2.5251682,5.0900836,4.024257,3.512981,7.0561996,5.0652566,5.9135275,5.6275015,6.753626,4.704899,5.5621643,4.771891,6.3184175,5.257091,5.3254604,4.67715,6.466029,4.0500965,5.40461,4.822273,6.70464,5.325248,4.782469,2
9.773046,8.703463,6.215628,2.2225418,4.0023737,5.399645,5.119217,2.727968,5.548472,4.247401,3.4967241,7.3003507,5.062852,5.862961,5.766777,6.835348,4.868057,5.747485,4.625117,6.1645355,5.110754,5.2640986,4.7078123,6.481951,4.282547,5.3646407,4.745686,6.7541847,5.1612587,4.697928,2
8.561742,8.294335,6.8174887,6.3774395,4.4345737,6.484323,4.8015404,2.6408942,4.9470105,3.8807645,3.3453846,6.991074,4.923439,5.7561135,5.5658817,6.779491,4.968781,5.7391553,4.7740965,6.3069344,5.211944,5.3390365,4.7161393,6.521437,4.163686,5.3593106,4.875981,6.7148414,5.220151,4.6730814,8
8.445694,7.4981503,8.131708,3.4416885,6.347423,5.119807,4.597066,2.57464,5.0969405,4.0445876,3.5066242,7.0625863,5.0825105,5.9144344,5.62753,6.7378864,4.6923304,5.5498037,4.778718,6.3144317,5.255807,5.325852,4.651834,6.4502583,4.0603504,5.3889093,4.8268566,6.69295,5.351968,4.7918487,2
11.423915,4.8870006,7.159133,3.7931826,5.1809916,5.9624796,4.6299596,2.7750537,5.097878,3.934167,3.4372268,7.0485835,5.0605702,5.822394,5.6650715,6.790432,4.771669,5.704845,4.7151303,6.2716823,5.19676,5.3963914,4.7712,6.5368404,4.2552633,5.3919187,4.8137546,6.661183,5.2471037,4.740929,7
1.4868778,5.582258,7.1418543,5.4631586,5.9180374,5.4111876,5.0106964,3.277245,5.5624776,4.0273113,3.4360385,7.3005033,5.013497,5.9343414,5.655708,6.615018,4.753418,5.6529317,4.8386064,6.2261066,5.2017865,5.3729506,4.6226854,6.4687696,4.204842,5.321,4.9832788,6.521278,5.529419,4.835792,0
11.312235,3.6549835,6.210689,4.450988,2.9146688,5.7211275,5.191083,2.533059,5.658659,4.0993333,3.3629005,7.4922943,4.983569,5.883597,5.7024965,6.906607,4.784659,5.8726144,4.678624,6.2130775,5.0455084,5.324697,4.8636622,6.6518154,4.4125648,5.368029,4.8006372,6.71616,5.162663,4.710609,4
0.67958754,5.3272467,6.601915,5.71816,5.4642196,5.492985,5.0752597,3.1883507,5.559683,3.905799,3.4720747,7.2979546,4.977859,5.8996973,5.6795697,6.623657,4.830627,5.686794,4.8289065,6.191689,5.2159243,5.3847833,4.6629047,6.4545455,4.237861,5.318003,4.966306,6.5052137,5.503022,4.8123746,0
3.6769807,6.5317526,3.11038,4.910111,4.671784,6.742756,4.9994864,3.3141184,5.402493,3.6883276,3.4589067,6.902929,4.968038,5.8599277,5.9525723,6.773346,5.1551495,5.7934265,4.7456703,6.119616,5.306954,5.3592987,4.7967663,6.4998565,4.225934,5.613794,4.9344974,6.5877075,5.3062916,4.6728816,6
6.218468,8.496295,7.1853967,6.336736,3.46283,5.1413746,5.250558,2.6378248,5.925954,4.593343,3.2322395,7.6297464,4.9972343,5.977793,5.623678,6.7701426,4.804592,5.77695,4.8151197,6.241203,5.0730557,5.179456,4.657683,6.5647736,4.223473,5.312227,4.8821077,6.709455,5.2889447,4.7035766,3
6.4541245,7.754504,6.541141,6.473377,3.5272956,5.7637324,5.2119474,2.9164941,5.768448,4.4285297,3.211079,7.495871,4.9972425,5.9096274,5.646965,6.76073,4.8788342,5.817073,4.805647,6.209205,5.0991592,5.2246523,4.688968,6.5535946,4.2635646,5.3325176,4.9085894,6.6717014,5.2725945,4.6722984,5
8.218087,6.809579,8.221302,2.8677409,6.5790854,4.855318,4.6282864,2.6955018,5.232677,4.1106014,3.5166247,7.1692863,5.134019,5.9727006,5.6597276,6.7312417,4.598683,5.539397,4.787379,6.2880583,5.2422934,5.327255,4.6495376,6.443728,4.0873785,5.3932962,4.825102,6.6611953,5.397326,4.8207603,2
8.542734,6.360094,8.080892,2.8217847,6.4203534,4.8856597,4.6396637,2.70004,5.283883,4.117023,3.5117178,7.197671,5.128504,5.972363,5.6655054,6.739508,4.59825,5.5655556,4.7798834,6.2838383,5.229783,5.3379345,4.6714115,6.4659634,4.119256,5.392389,4.8210807,6.653656,5.3838553,4.818094,2
6.3901687,7.720522,6.4938984,6.4860673,3.5942812,5.827736,5.1940136,2.945396,5.7304473,4.3958464,3.213856,7.466489,4.996325,5.901161,5.648051,6.756683,4.887373,5.814586,4.8070397,6.20864,5.1079173,5.231988,4.689847,6.548585,4.2601533,5.3365664,4.912785,6.6665387,5.2755632,4.67151,5
10.003497,8.16187,6.8387756,2.5753486,6.112307,6.1826305,4.659708,3.188324,4.902885,3.9164093,3.4611945,6.864282,5.1322956,5.781068,5.7337976,6.7335167,4.845264,5.6065106,4.7107377,6.212197,5.257263,5.3397293,4.651597,6.3786073,4.132493,5.4062033,4.830471,6.6829557,5.2783027,4.723689,1
9.905254,8.3433485,6.7266808,2.3677328,5.6468263,5.9216495,4.7679024,3.0554729,5.0715184,4.007914,3.4802163,6.9765744,5.1215672,5.810486,5.7486687,6.758187,4.8402047,5.631442,4.687947,6.1994066,5.222341,5.3182206,4.661805,6.4008374,4.161496,5.399009,4.8067985,6.702917,5.2543826,4.721961,1
11.802099,3.7327714,6.1727557,4.720412,4.0606923,6.7486806,4.989711,3.0737193,5.051135,3.723246,3.3277142,7.1366324,5.016823,5.7489557,5.684515,6.855754,4.861242,5.823822,4.691802,6.2020745,5.1316,5.380874,4.844705,6.55218,4.3737764,5.396858,4.8496623,6.6727653,5.196606,4.6901903,4
6.3527565,7.3212357,6.520304,6.5764256,3.7841036,6.0155673,5.1848545,3.2085028,5.7467604,4.449728,3.1481438,7.4791474,5.03751,5.89927,5.6489286,6.722123,4.8670025,5.82418,4.8322396,6.1831512,5.1067896,5.2301545,4.6724257,6.527458,4.274173,5.3317184,4.9426737,6.625804,5.3043003,4.663385,5
8.036223,7.2205796,8.409536,3.070206,6.802203,4.8759427,4.561227,2.614728,5.1235948,4.0601616,3.526387,7.097752,5.114971,5.9601293,5.633054,6.7240624,4.616781,5.5141087,4.798763,6.3140664,5.268063,5.327939,4.6422863,6.4361005,4.0373034,5.399591,4.8316374,6.6724253,5.3985834,4.8200846,2
8.8179455,7.347673,7.743068,2.8656561,6.038579,5.0119176,4.700063,2.5519218,5.250635,4.1110764,3.5231934,7.149437,5.089928,5.940331,5.675229,6.765968,4.6896076,5.581684,4.7483487,6.281423,5.2273464,5.307604,4.678404,6.4664817,4.0917945,5.4042253,4.804883,6.705186,5.3176064,4.783099,2
11.439853,3.8116999,6.5503316,4.742161,3.368868,5.784768,4.9591184,2.522911,5.5374346,4.1180267,3.3688731,7.3836718,4.983061,5.879688,5.674834,6.872816,4.7920194,5.848118,4.7001934,6.262358,5.0866466,5.373601,4.8541994,6.668964,4.377358,5.384044,4.813375,6.6959896,5.1942205,4.70716,9
6.8009677,8.629901,7.338099,6.750951,3.3509064,5.2988095,5.1704917,2.4275553,5.737775,4.4640193,3.2486699,7.5413837,4.9466624,5.9373384,5.5702786,6.788125,4.832857,5.7746024,4.81303,6.28729,5.0862617,5.2055874,4.6767454,6.586013,4.2030697,5.303301,4.8745203,6.735583,5.259719,4.6978264,3
4.505216,6.889327,3.3631592,4.684802,4.9185414,6.840573,4.9721007,3.4206629,5.3710265,3.753351,3.4185512,6.8868933,4.9999557,5.84186,5.938128,6.762447,5.12998,5.8006215,4.7562532,6.119646,5.3001566,5.340381,4.761962,6.491985,4.213719,5.5999656,4.9278936,6.5858035,5.305573,4.6646585,6
8.249041,6.76297,8.284367,2.851903,6.6655774,4.819811,4.5977674,2.6400146,5.2169037,4.095185,3.5287511,7.156697,5.123489,5.9742503,5.649816,6.7331843,4.596354,5.535045,4.788457,6.301336,5.248497,5.3335285,4.65687,6.452837,4.0772023,5.3958774,4.8223004,6.6638083,5.394435,4.824497,2
11.565999,3.149341,6.762375,4.84028,3.1952858,5.4836416,4.910777,2.3103528,5.7045913,4.2254944,3.3849785,7.4541383,4.977859,5.921478,5.6632624,6.871189,4.741232,5.851058,4.711392,6.288723,5.0791698,5.3788395,4.864694,6.7090116,4.3799233,5.370059,4.7984324,6.6907573,5.1914043,4.7259626,9
11.451023,2.9303546,6.68005,4.5630736,2.9583015,5.262869,5.0094543,2.2302036,5.8407316,4.26706,3.398852,7.542794,4.981765,5.9480553,5.6800313,6.8843093,4.707568,5.858618,4.706268,6.272861,5.059291,5.35528,4.8719735,6.71229,4.3933835,5.357347,4.7835073,6.6973357,5.1776404,4.7402,9
6.8952165,6.9492626,6.4125304,6.2533693,4.1804323,6.300942,5.1202965,3.4517465,5.636976,4.396129,3.1351435,7.394945,5.0727572,5.8704925,5.6665945,6.705272,4.8715816,5.824066,4.828587,6.1604686,5.1241364,5.249902,4.670286,6.498777,4.2846074,5.3443227,4.950337,6.5996304,5.308199,4.6545196,5
6.8315353,8.487555,7.6161222,6.272705,4.215035,5.433363,5.0658064,2.8059487,5.650712,4.494352,3.2165463,7.4742236,5.0284953,5.939565,5.58544,6.7298946,4.7796216,5.7322507,4.840312,6.2593093,5.114023,5.2092605,4.628023,6.518695,4.178331,5.311918,4.8981876,6.68336,5.320725,4.7105803,3
11.960487,3.672208,6.0923867,4.7151823,4.3370724,7.059972,4.988184,3.2528648,4.872848,3.5805578,3.3161037,7.034795,5.0323267,5.6983347,5.6846566,6.845914,4.8801384,5.8074856,4.6908574,6.1815844,5.1530776,5.383515,4.83855,6.503359,4.3666263,5.398439,4.861803,6.6626606,5.1979403,4.688093,4
7.7271886,8.407634,6.7932224,6.1460495,3.8301508,5.849346,5.0216203,2.5324268,5.38593,4.1616073,3.3319666,7.2680054,4.9391637,5.850573,5.605936,6.7982683,4.915022,5.7634726,4.7689776,6.278266,5.1473026,5.2730594,4.708542,6.5531225,4.2002482,5.3452897,4.8602777,6.7304025,5.226354,4.6854033,8
11.275063,3.9283102,7.310927,3.603412,4.1348133,4.945332,4.7777452,2.2073982,5.7227354,4.2887025,3.4777493,7.407326,5.0391245,5.9681115,5.674892,6.8269496,4.6441326,5.7466855,4.7205143,6.293444,5.124022,5.356661,4.804816,6.6428065,4.2974634,5.355877,4.7648997,6.67851,5.2239146,4.783114,7
6.568557,8.351481,7.7655644,6.0031896,4.6964808,5.4608564,5.02475,3.0491445,5.643546,4.5355506,3.1922092,7.459636,5.080272,5.9506464,5.598376,6.6913195,4.7428412,5.706704,4.861438,6.238158,5.128108,5.205937,4.5961576,6.478565,4.1642776,5.3159285,4.917471,6.6480074,5.3653827,4.72011,3
6.9930534,8.278508,6.9553633,6.517372,3.1035957,5.3322806,5.2282944,2.4371262,5.8073273,4.4572086,3.2631443,7.5644083,4.9450536,5.9349976,5.605203,6.8079906,4.8541803,5.803843,4.787995,6.264702,5.0743527,5.209496,4.7024527,6.600134,4.242101,5.31313,4.8642206,6.7369795,5.2354164,4.688674,9
11.649622,3.014709,7.3966303,3.7525349,4.1293464,4.936551,4.6815333,2.1489072,5.7428627,4.2886133,3.4802349,7.389611,5.0397778,5.969475,5.6691637,6.8162036,4.6188645,5.757583,4.731599,6.313853,5.13547,5.3891473,4.8297,6.671324,4.310961,5.3524814,4.762688,6.656258,5.2188935,4.7917695,7
11.341758,3.9941254,6.9441156,3.8694818,3.785129,5.2397914,4.8924317,2.3307438,5.659697,4.2149076,3.4407356,7.4077525,5.0182114,5.929844,5.6831884,6.85524,4.707748,5.788048,4.699716,6.2685003,5.0996804,5.351003,4.822577,6.6453166,4.3349023,5.3648715,4.776212,6.6950164,5.2007523,4.752359,9
11.746336,3.8880794,6.615849,4.9420714,4.138033,6.3827558,4.768111,2.827293,5.1781263,3.929731,3.3515973,7.1563706,5.0037355,5.807696,5.663056,6.8312573,4.836514,5.8185015,4.7150707,6.2713103,5.1481457,5.4254913,4.8441787,6.624574,4.3492665,5.4080534,4.8453135,6.6608663,5.2241087,4.6936517,9
